Province/State,date,FIPS,Lat,Long,infections,recovered,deaths,newinfections,newrecovered,newdeaths
New Mexico,2020-04-03,790682.0,689.99063743,-2120.7157583,534,0,10,146,0,4
New Mexico,2020-04-04,825685.0,723.90577887,-2229.120417,534,0,10,0,0,0
New Mexico,2020-04-05,895740.0,793.5173535199999,-2440.8925321000006,670,0,12,136,0,2
New Mexico,2020-04-06,895740.0,793.6524763199999,-2440.8680870999997,757,0,12,87,0,0
New Mexico,2020-04-07,895740.0,793.65247632,-2440.8680871,876,0,13,119,0,1
New Mexico,2020-04-08,895740.0,793.6524763200001,-2440.8680871,902,0,13,26,0,0
New Mexico,2020-04-09,895740.0,793.6375367,-2440.9751691,865,0,16,-37,0,3
New Mexico,2020-04-10,930747.0,830.2432337199999,-2545.6224365,1081,0,17,216,0,1
New Mexico,2020-04-11,1000799.0,894.3388618,-2762.0885015000003,1091,0,19,10,0,2
New Mexico,2020-04-12,1035836.0,929.44289512,-2865.6366742,1245,0,26,154,0,7
New Mexico,2020-04-13,1035836.0,929.4428951199999,-2865.6366742,1262,0,26,17,0,0
New Mexico,2020-04-14,1035836.0,929.44289512,-2865.6366742000005,1345,0,31,83,0,5
New Mexico,2020-04-15,1035836.0,929.44289512,-2865.6366742000014,1484,0,36,139,0,5
New Mexico,2020-04-16,1035836.0,929.4428951200001,-2865.6366742,1484,0,36,0,0,0
New Mexico,2020-04-17,1035836.0,929.4428951200001,-2865.6366741999996,1597,0,44,113,0,8
New Mexico,2020-04-18,1070855.0,964.3060880799999,-2970.427343200001,1798,0,53,201,0,9
New Mexico,2020-04-19,1070855.0,964.3060880799999,-2970.4273432,1845,0,55,47,0,2
New Mexico,2020-04-20,1070855.0,964.30608808,-2970.4273432000005,1971,0,58,126,0,3
New Mexico,2020-04-21,1070855.0,964.30608808,-2970.427343200001,1971,0,58,0,0,0
New Mexico,2020-04-22,1070855.0,964.3060880799999,-2970.427343200001,2210,0,71,239,0,13
New Mexico,2020-04-24,1105876.0,1000.16360363,-3074.2494370000004,2379,0,78,2379,0,78
New Mexico,2020-04-25,1105876.0,1000.1636036299999,-3074.249437,2521,0,84,142,0,6
New Mexico,2020-04-26,1140935.0,1036.64486767,-3177.720399399999,2660,0,93,139,0,9
New Mexico,2020-04-27,1140935.0,1036.64486767,-3177.7203994000006,2726,0,99,66,0,6
New Mexico,2020-04-28,1140935.0,1036.64486767,-3177.7203994000006,2825,0,99,99,0,0
New Mexico,2020-04-29,1140935.0,1036.64486767,-3177.7203994000006,2974,0,105,149,0,6
New Mexico,2020-04-30,1175986.0,1069.77515,-3284.9129887,3213,0,112,239,0,7
New Mexico,2020-05-01,1175986.0,1069.77515,-3284.9129887,3411,0,123,198,0,11
New Mexico,2020-05-02,1175986.0,1069.7751500000002,-3284.9129887,3513,0,131,102,0,8
New Mexico,2020-05-03,1175986.0,1069.77515,-3284.9129887,3732,0,138,219,0,7
New Mexico,2020-05-04,1175986.0,1069.7751500000002,-3284.912988700001,3850,0,151,118,0,13
New Mexico,2020-05-05,1210997.0,1104.11789529,-3389.3247728999995,4031,0,156,181,0,5
New Mexico,2020-05-06,1210997.0,1104.11789529,-3389.324772899999,4138,0,162,107,0,6
New Mexico,2020-05-07,1210997.0,1104.11789529,-3389.324772899999,4291,0,169,153,0,7
New Mexico,2020-05-08,1210997.0,1104.11789529,-3389.324772900001,4493,0,172,202,0,3
New Mexico,2020-05-09,1210997.0,1104.11789529,-3389.3247729,4673,0,181,180,0,9
New Mexico,2020-05-10,1210997.0,1104.11789529,-3389.3247729,4778,0,191,105,0,10
New Mexico,2020-05-11,1210997.0,1104.11789529,-3389.3247728999995,4863,0,200,85,0,9
New Mexico,2020-05-12,1210997.0,1104.1178952899998,-3389.3247729,5069,0,208,206,0,8
New Mexico,2020-05-13,1210997.0,1104.11789529,-3389.3247729000004,5212,0,219,143,0,11
New Mexico,2020-05-14,1210997.0,1104.1178952900002,-3389.3247728999995,5364,0,231,152,0,12
New Mexico,2020-05-15,1210997.0,1104.11789529,-3389.3247729000004,5503,0,242,139,0,11
New Mexico,2020-05-16,1210997.0,1104.1178952900002,-3389.3247729,5662,0,253,159,0,11
New Mexico,2020-05-17,1210997.0,1104.1178952900002,-3389.3247729,5847,0,259,185,0,6
New Mexico,2020-05-18,1210997.0,1104.1178952899998,-3389.3247729000004,5938,0,265,91,0,6
New Mexico,2020-05-19,1210997.0,1104.11789529,-3389.3247728999995,6096,0,270,158,0,5
New Mexico,2020-05-20,1210997.0,1104.11789529,-3389.3247728999995,6192,0,276,96,0,6
New Mexico,2020-05-21,1210997.0,1104.1178952900002,-3389.3247729000004,6317,0,283,125,0,7
New Mexico,2020-05-22,1210997.0,1104.11789529,-3389.3247728999995,6472,0,294,155,0,11
New Mexico,2020-05-23,1210997.0,1104.11789529,-3389.3247728999995,6625,0,302,153,0,8
New Mexico,2020-05-24,1210997.0,1104.11789529,-3389.3247729,6625,0,302,0,0,0
New Mexico,2020-05-25,1210997.0,1104.1178952900002,-3389.3247729,6943,0,317,318,0,15
New Mexico,2020-05-26,1210997.0,1104.11789529,-3389.3247728999995,7026,0,320,83,0,3
New Mexico,2020-05-27,1210997.0,1104.1178952900002,-3389.3247729,7130,0,325,104,0,5
New Mexico,2020-05-28,1210997.0,1104.11789529,-3389.3247729000004,7252,0,329,122,0,4
New Mexico,2020-05-29,1210997.0,1104.1178952900002,-3389.3247729000004,7364,0,335,112,0,6
New Mexico,2020-05-30,1210997.0,1104.11789529,-3389.3247729000004,7493,0,344,129,0,9
New Mexico,2020-05-31,1210997.0,1104.11789529,-3389.3247729,7624,0,351,131,0,7
New Mexico,2020-06-01,1210997.0,1104.11789529,-3389.3247729000004,7689,0,356,65,0,5
New Mexico,2020-06-02,1210997.0,1104.11789529,-3389.3247729000004,7800,0,362,111,0,6
New Mexico,2020-06-03,1210997.0,1104.11789529,-3389.3247728999995,8024,0,367,224,0,5
New Mexico,2020-06-04,1210997.0,1104.1178952900002,-3389.3247729,8140,0,375,116,0,8
New Mexico,2020-06-05,1210997.0,1104.11789529,-3389.3247729000004,8353,0,383,213,0,8
New Mexico,2020-06-06,1210997.0,1104.1178952900002,-3389.3247729000004,8672,0,387,319,0,4
New Mexico,2020-06-07,1210997.0,1104.11789529,-3389.3247729000004,8800,0,392,128,0,5
New Mexico,2020-06-08,1210997.0,1104.1178952900002,-3389.3247729,8940,0,396,140,0,4
New York,2020-03-10,0.0,0.0,0.0,173,0,0,173,0,0
New York,2020-03-11,0.0,0.0,0.0,421,0,0,248,0,0
New York,2020-03-12,0.0,0.0,0.0,328,0,0,-93,0,0
New York,2020-03-14,0.0,0.0,0.0,525,0,2,525,0,2
New York,2020-03-15,0.0,0.0,0.0,732,0,3,207,0,1
New York,2020-03-16,0.0,0.0,0.0,967,0,10,235,0,7
New York,2020-03-17,0.0,0.0,0.0,1706,0,13,739,0,3
New York,2020-03-18,0.0,0.0,0.0,2495,0,16,789,0,3
New York,2020-03-19,0.0,0.0,0.0,5365,0,34,2870,0,18
New York,2020-03-20,0.0,0.0,0.0,8310,0,42,2945,0,8
New York,2020-03-21,0.0,0.0,0.0,11710,0,60,3400,0,18
New York,2020-03-22,2235844.0,2637.7373826600005,-4679.39936508,15800,0,117,15800,0,117
New York,2020-03-23,2235844.0,2637.7373826600005,-4679.399365079999,20884,0,158,5084,0,41
New York,2020-03-24,2235844.0,2637.7373826599996,-4679.399365080001,25681,0,210,4797,0,52
New York,2020-03-25,2235844.0,2637.7373826599996,-4679.3993650799985,30841,0,285,5160,0,75
New York,2020-03-26,2235844.0,2637.7373826599996,-4679.39936508,37877,0,385,7036,0,100
New York,2020-03-27,2235844.0,2637.7373826599996,-4679.399365079999,44876,0,527,6999,0,142
New York,2020-03-28,2235844.0,2637.73738266,-4679.399365079999,52410,0,728,7534,0,201
New York,2020-03-29,2235844.0,2637.7373826600005,-4679.399365079999,59648,0,965,7238,0,237
New York,2020-03-30,2235844.0,2637.7373826600005,-4679.399365079999,66663,0,1218,7015,0,253
New York,2020-03-31,2019404.0,2389.5365394500004,-4229.69357908,75833,0,1550,9170,0,332
New York,2020-04-01,2055503.0,2432.31734952,-4306.51854972,83948,0,1941,8115,0,391
New York,2020-04-02,2181662.0,2474.9524043600004,-4383.622248909999,92506,0,2373,8558,0,432
New York,2020-04-03,2181662.0,2474.952404359999,-4383.622248910001,102987,0,2935,10481,0,562
New York,2020-04-04,2181662.0,2474.9524043599995,-4383.62224891,113833,0,3565,10846,0,630
New York,2020-04-05,2181662.0,2474.9524043599995,-4383.622248910001,123160,0,4159,9327,0,594
New York,2020-04-06,2181662.0,2474.9524043599995,-4383.62224891,131815,0,4698,8655,0,539
New York,2020-04-07,2181662.0,2474.95240436,-4383.62224891,139875,0,5489,8060,0,791
New York,2020-04-08,2181662.0,2474.95240436,-4383.622248909999,151061,0,6268,11186,0,779
New York,2020-04-09,2181662.0,2474.9524043600004,-4383.62224891,161779,0,7067,10718,0,799
New York,2020-04-10,2181662.0,2474.9524043599995,-4383.622248909999,172348,0,7867,10569,0,800
New York,2020-04-11,2181662.0,2474.9524043599995,-4383.622248909999,181026,0,8627,8678,0,760
New York,2020-04-12,2181662.0,2474.9524043599995,-4383.62224891,189033,0,9385,8007,0,758
New York,2020-04-13,2181662.0,2474.95240436,-4383.62224891,195749,0,10058,6716,0,673
New York,2020-04-14,2181662.0,2474.952404359999,-4383.622248910001,203020,0,10842,7271,0,784
New York,2020-04-15,2181662.0,2474.95240436,-4383.622248910001,214454,0,11617,11434,0,775
New York,2020-04-16,2181662.0,2474.9524043599995,-4383.62224891,223691,0,14832,9237,0,3215
New York,2020-04-17,2181662.0,2474.95240436,-4383.62224891,230597,0,17131,6906,0,2299
New York,2020-04-18,2181662.0,2474.9524043600004,-4383.622248910001,241712,0,17671,11115,0,540
New York,2020-04-19,2181662.0,2474.95240436,-4383.62224891,247815,0,18298,6103,0,627
New York,2020-04-20,2181662.0,2474.9524043600004,-4383.62224891,253060,0,18611,5245,0,313
New York,2020-04-21,2181662.0,2474.9524043600004,-4383.622248910001,258361,0,19104,5301,0,493
New York,2020-04-22,2181662.0,2474.9524043600004,-4383.622248910001,264902,0,19659,6541,0,555
New York,2020-04-23,2055565.0,2434.1851317600003,-4309.65072254,121117,0,4765,3512,0,180
New York,2020-04-24,2181662.0,2474.9524043600004,-4383.622248909999,272885,0,21271,151768,0,16506
New York,2020-04-25,2181662.0,2474.95240436,-4383.622248910001,280260,0,21635,7375,0,364
New York,2020-04-26,2181662.0,2474.9524043600004,-4383.62224891,286620,0,22279,6360,0,644
New York,2020-04-27,126097.0,40.76727260000001,-73.97152637,158258,0,17280,3145,0,154
New York,2020-04-28,126097.0,40.76727260000001,-73.97152637,160489,0,17515,2231,0,235
New York,2020-04-29,2181662.0,2474.95240436,-4383.622248910001,295106,0,22912,134617,0,5397
New York,2020-04-30,2181662.0,2474.9524043599995,-4383.622248910001,299691,0,23477,4585,0,565
New York,2020-05-01,2181662.0,2474.95240436,-4383.62224891,304372,0,23587,4681,0,110
New York,2020-05-02,2181662.0,2474.9524043600004,-4383.622248909999,308314,0,24039,3942,0,452
New York,2020-05-03,2181662.0,2474.95240436,-4383.62224891,312977,0,24198,4663,0,159
New York,2020-05-04,2181662.0,2474.9524043599995,-4383.622248909999,316415,0,24708,3438,0,510
New York,2020-05-05,2181662.0,2474.9524043599995,-4383.622248910002,318953,0,24999,2538,0,291
New York,2020-05-06,2181662.0,2474.95240436,-4383.622248910001,321192,0,25124,2239,0,125
New York,2020-05-07,2181662.0,2474.9524043600004,-4383.62224891,323978,0,25623,2786,0,499
New York,2020-05-08,2181662.0,2474.95240436,-4383.622248910001,327469,0,26144,3491,0,521
New York,2020-05-09,2181662.0,2474.9524043599995,-4383.62224891,330407,0,26243,2938,0,99
New York,2020-05-10,2181662.0,2474.95240436,-4383.62224891,333122,0,26612,2715,0,369
New York,2020-05-11,2181662.0,2474.95240436,-4383.622248910002,335395,0,26641,2273,0,29
New York,2020-05-12,2181662.0,2474.9524043599995,-4383.62224891,337055,0,26988,1660,0,347
New York,2020-05-13,2181662.0,2474.9524043600004,-4383.622248910001,338485,0,27284,1430,0,296
New York,2020-05-14,2181662.0,2474.95240436,-4383.62224891,340661,0,27477,2176,0,193
New York,2020-05-15,2181662.0,2474.9524043599995,-4383.622248909998,343051,0,27641,2390,0,164
New York,2020-05-16,2181662.0,2474.9524043600004,-4383.622248909999,345813,0,27878,2762,0,237
New York,2020-05-17,2181662.0,2474.95240436,-4383.62224891,348232,0,28049,2419,0,171
New York,2020-05-18,2181662.0,2474.95240436,-4383.622248910001,350121,0,28232,1889,0,183
New York,2020-05-19,2181662.0,2474.95240436,-4383.62224891,351371,0,28339,1250,0,107
New York,2020-05-20,2181662.0,2474.95240436,-4383.622248910001,352845,0,28558,1474,0,219
New York,2020-05-21,2181662.0,2474.9524043600004,-4383.622248910001,354370,0,28636,1525,0,78
New York,2020-05-22,2181662.0,2474.9524043599986,-4383.622248909999,356458,0,28743,2088,0,107
New York,2020-05-23,2181662.0,2474.9524043600004,-4383.62224891,358154,0,28853,1696,0,110
New York,2020-05-24,2181662.0,2474.95240436,-4383.62224891,359926,0,29031,1772,0,178
New York,2020-05-25,2181662.0,2474.95240436,-4383.622248910001,361515,0,29141,1589,0,110
New York,2020-05-26,2181662.0,2474.9524043600004,-4383.62224891,362764,0,29229,1249,0,88
New York,2020-05-27,2181662.0,2474.95240436,-4383.622248909999,363836,0,29302,1072,0,73
New York,2020-05-28,2181662.0,2474.95240436,-4383.622248910001,364965,0,29484,1129,0,182
New York,2020-05-29,2181662.0,2474.9524043599995,-4383.622248909999,366733,0,29529,1768,0,45
New York,2020-05-30,2181662.0,2474.95240436,-4383.622248910001,368284,0,29646,1551,0,117
New York,2020-05-31,2181662.0,2474.95240436,-4383.62224891,369660,0,29710,1376,0,64
New York,2020-06-01,2181662.0,2474.95240436,-4383.622248910002,370770,0,29784,1110,0,74
New York,2020-06-02,2181662.0,2474.952404360001,-4383.62224891,371711,0,29917,941,0,133
New York,2020-06-03,2181662.0,2474.9524043599995,-4383.622248910001,373040,0,29968,1329,0,51
New York,2020-06-04,2181662.0,2474.952404360001,-4383.62224891,374085,0,30019,1045,0,51
New York,2020-06-05,2181662.0,2474.95240436,-4383.622248910001,375133,0,30174,1048,0,155
New York,2020-06-06,2181662.0,2474.9524043599995,-4383.622248909999,376208,0,30236,1075,0,62
New York,2020-06-07,2181662.0,2474.95240436,-4383.622248910002,377316,0,30280,1108,0,44
New York,2020-06-08,2181662.0,2474.9524043599995,-4383.62224891,378097,0,30374,781,0,94
"New York City, NY",2020-03-02,0.0,0.0,0.0,1,0,0,1,0,0
"New York City, NY",2020-03-05,0.0,0.0,0.0,4,0,0,4,0,0
"New York County, NY",2020-03-06,0.0,0.0,0.0,16,0,0,16,0,0
"New York County, NY",2020-03-07,0.0,0.0,0.0,11,0,0,-5,0,0
"New York County, NY",2020-03-08,0.0,0.0,0.0,12,0,0,1,0,0
"New York County, NY",2020-03-09,0.0,0.0,0.0,19,0,0,7,0,0
"Norfolk County, MA",2020-03-08,0.0,0.0,0.0,6,0,0,6,0,0
North Carolina,2020-03-10,0.0,0.0,0.0,7,0,0,7,0,0
North Carolina,2020-03-11,0.0,0.0,0.0,17,0,0,10,0,0
North Carolina,2020-03-12,0.0,0.0,0.0,15,0,0,-2,0,0
North Carolina,2020-03-14,0.0,0.0,0.0,24,0,0,24,0,0
North Carolina,2020-03-15,0.0,0.0,0.0,33,0,0,9,0,0
North Carolina,2020-03-16,0.0,0.0,0.0,38,0,0,5,0,0
North Carolina,2020-03-17,0.0,0.0,0.0,64,0,0,26,0,0
North Carolina,2020-03-18,0.0,0.0,0.0,70,0,0,6,0,0
North Carolina,2020-03-19,0.0,0.0,0.0,123,0,0,53,0,0
North Carolina,2020-03-20,0.0,0.0,0.0,172,0,0,49,0,0
North Carolina,2020-03-21,0.0,0.0,0.0,253,0,0,81,0,0
North Carolina,2020-03-22,3710000.0,3562.420970999999,-7950.10987396,305,0,0,305,0,0
North Carolina,2020-03-23,3710000.0,3562.4209710000014,-7950.109873960005,353,0,0,48,0,0
North Carolina,2020-03-24,3710000.0,3562.4209710000005,-7950.109873960004,495,0,0,142,0,0
North Carolina,2020-03-25,3710000.0,3562.4209709999996,-7950.109873960002,590,0,2,95,0,2
North Carolina,2020-03-26,3710000.0,3562.4209709999996,-7950.109873960004,738,0,3,148,0,2
North Carolina,2020-03-27,3710000.0,3562.4209710000005,-7950.109873960002,887,0,4,149,0,1
North Carolina,2020-03-28,3710000.0,3562.420971000001,-7950.109873960003,1020,0,5,133,0,1
North Carolina,2020-03-29,3710000.0,3562.420971,-7950.109873960002,1191,0,7,171,0,2
North Carolina,2020-03-30,3710000.0,3562.420971,-7950.109873960005,1313,0,7,122,0,0
North Carolina,2020-03-31,3005035.0,2884.4518955699996,-6434.251094170002,1535,0,12,222,0,6
North Carolina,2020-04-01,3042204.0,2920.853693069999,-6514.490027859999,1675,0,14,140,0,2
North Carolina,2020-04-02,3227535.0,3098.7437808000004,-6912.749440340001,1977,0,21,302,0,7
North Carolina,2020-04-03,3338870.0,3206.0966816699997,-7150.2581112399985,2251,0,27,274,0,6
North Carolina,2020-04-04,3376043.0,3241.583340119999,-7233.74560056,2486,0,34,235,0,7
North Carolina,2020-04-05,3376043.0,3241.5833401199993,-7233.7456005600025,2649,0,38,163,0,4
North Carolina,2020-04-06,3413196.0,3276.58751731,-7313.490510650001,2962,0,45,313,0,7
North Carolina,2020-04-07,3540336.0,3311.610063370001,-7390.84921856,3299,0,53,337,0,8
North Carolina,2020-04-08,3450299.0,3311.6100633700003,-7390.849218560004,3499,0,66,200,0,15
North Carolina,2020-04-09,3450299.0,3311.61006337,-7390.849218560003,3736,0,76,237,0,10
North Carolina,2020-04-10,3450299.0,3311.6100633700007,-7390.849218559999,3965,0,83,229,0,7
North Carolina,2020-04-11,3413126.0,3276.123404919999,-7307.3617292399995,4354,0,89,390,0,6
North Carolina,2020-04-12,3413126.0,3276.1234049199993,-7307.361729240001,4570,0,89,216,0,0
North Carolina,2020-04-13,3413126.0,3276.123404920001,-7307.361729239998,4886,0,94,316,0,5
North Carolina,2020-04-14,3450303.0,3311.994877179999,-7383.532281770001,5113,0,112,227,0,18
North Carolina,2020-04-15,3450303.0,3311.9948771800005,-7383.532281770001,5340,0,130,227,0,18
North Carolina,2020-04-16,3450303.0,3311.9948771799995,-7383.53228177,5639,0,150,299,0,20
North Carolina,2020-04-17,3450303.0,3311.9948771800005,-7383.532281770001,6045,0,177,406,0,27
North Carolina,2020-04-18,3450303.0,3311.9948771800014,-7383.532281770001,6328,0,187,283,0,10
North Carolina,2020-04-19,3540340.0,3311.9948771799995,-7383.532281770002,6601,0,200,273,0,13
North Carolina,2020-04-20,3540340.0,3311.994877180001,-7383.532281769999,6895,0,218,294,0,18
North Carolina,2020-04-21,3540340.0,3311.9948771800005,-7383.532281769999,7134,0,245,239,0,27
North Carolina,2020-04-22,3540340.0,3311.9948771800005,-7383.532281770005,7495,0,265,361,0,20
North Carolina,2020-04-24,3540340.0,3311.99487718,-7383.532281770003,7820,0,281,7820,0,281
North Carolina,2020-04-25,3540340.0,3311.9948771800005,-7383.5322817700035,8290,0,294,470,0,13
North Carolina,2020-04-26,3614550.0,3383.2690811399984,-7542.397551370002,8768,0,305,478,0,11
North Carolina,2020-04-27,3614550.0,3383.2690811400003,-7542.397551370001,8997,0,324,229,0,19
North Carolina,2020-04-28,3651579.0,3419.6071305299993,-7618.553235330002,9428,0,340,431,0,16
North Carolina,2020-04-29,3688654.0,3454.95782303,-7702.386928000004,9755,0,363,327,0,23
North Carolina,2020-04-30,3725827.0,3490.4444814800013,-7785.874417320003,10180,0,382,425,0,19
North Carolina,2020-05-01,3725827.0,3490.444481479999,-7785.874417320004,10754,0,406,574,0,24
North Carolina,2020-05-02,3725827.0,3490.4444814799995,-7785.874417320006,11070,0,419,316,0,13
North Carolina,2020-05-03,3725827.0,3490.444481479999,-7785.874417319997,11588,0,431,518,0,12
North Carolina,2020-05-04,3763026.0,3526.3452730399995,-7868.186789130002,11770,0,434,182,0,3
North Carolina,2020-05-05,3763026.0,3526.34527304,-7868.186789130005,11971,0,442,201,0,8
North Carolina,2020-05-06,3763026.0,3526.345273039999,-7868.186789130005,12510,0,472,539,0,30
North Carolina,2020-05-07,3763026.0,3526.3452730400004,-7868.186789130002,13053,0,492,543,0,20
North Carolina,2020-05-08,3763026.0,3526.3452730399995,-7868.186789130002,13540,0,513,487,0,21
North Carolina,2020-05-09,3763026.0,3526.3452730399995,-7868.1867891300035,14006,0,530,466,0,17
North Carolina,2020-05-10,3763026.0,3526.3452730400004,-7868.18678913,14478,0,551,472,0,21
North Carolina,2020-05-11,3763026.0,3526.345273039998,-7868.186789130002,14938,0,564,460,0,13
North Carolina,2020-05-12,3763026.0,3526.345273040001,-7868.1867891300035,15274,0,575,336,0,11
North Carolina,2020-05-13,3763026.0,3526.345273040001,-7868.186789129998,15622,0,600,348,0,25
North Carolina,2020-05-14,3763026.0,3526.345273039999,-7868.186789130003,16352,0,625,730,0,25
North Carolina,2020-05-15,3763026.0,3526.3452730400004,-7868.186789130002,16968,0,641,616,0,16
North Carolina,2020-05-16,3763026.0,3526.3452730400004,-7868.1867891300035,17494,0,667,526,0,26
North Carolina,2020-05-17,3763026.0,3526.34527304,-7868.186789130002,18130,0,676,636,0,9
North Carolina,2020-05-18,3763026.0,3526.3452730400004,-7868.186789130003,18673,0,686,543,0,10
North Carolina,2020-05-19,3763026.0,3526.3452730400004,-7868.186789130004,19207,0,693,534,0,7
North Carolina,2020-05-20,3800037.0,3562.420971000001,-7950.109873960004,19239,0,693,32,0,0
North Carolina,2020-05-21,3800037.0,3562.420971,-7950.109873960004,20262,0,726,1023,0,33
North Carolina,2020-05-22,3800037.0,3562.420971,-7950.109873960004,20512,0,728,250,0,2
North Carolina,2020-05-23,3800037.0,3562.4209709999996,-7950.109873960001,22110,0,775,1598,0,47
North Carolina,2020-05-24,3800037.0,3562.4209709999986,-7950.109873960002,22864,0,778,754,0,3
North Carolina,2020-05-25,3800037.0,3562.420970999999,-7950.109873959999,23365,0,784,501,0,6
North Carolina,2020-05-26,3800037.0,3562.4209709999996,-7950.109873960001,24057,0,790,692,0,6
North Carolina,2020-05-27,3800037.0,3562.4209709999996,-7950.10987396,24455,0,801,398,0,11
North Carolina,2020-05-28,3800037.0,3562.4209709999986,-7950.109873960004,24916,0,844,461,0,43
North Carolina,2020-05-29,3800037.0,3562.4209709999986,-7950.10987396,25800,0,876,884,0,32
North Carolina,2020-05-30,3800037.0,3562.420970999999,-7950.109873960001,26885,0,919,1085,0,43
North Carolina,2020-05-31,3800037.0,3562.4209710000014,-7950.109873960001,27794,0,929,909,0,10
North Carolina,2020-06-01,3800037.0,3562.420971000001,-7950.109873960008,28785,0,937,991,0,8
North Carolina,2020-06-02,3800037.0,3562.4209710000014,-7950.10987396,29592,0,948,807,0,11
North Carolina,2020-06-03,3800037.0,3562.420970999999,-7950.109873960002,30023,0,961,431,0,13
North Carolina,2020-06-04,3800037.0,3562.420971,-7950.109873960002,31276,0,999,1253,0,38
North Carolina,2020-06-05,3800037.0,3562.4209710000014,-7950.109873960002,32075,0,1006,799,0,7
North Carolina,2020-06-06,3800037.0,3562.420971,-7950.109873960003,33295,0,1015,1220,0,9
North Carolina,2020-06-07,3800037.0,3562.4209709999996,-7950.109873960004,34718,0,1028,1423,0,13
North Carolina,2020-06-08,3800037.0,3562.420970999999,-7950.109873960002,35625,0,1032,907,0,4
North Dakota,2020-03-10,0.0,0.0,0.0,0,0,0,0,0,0
North Dakota,2020-03-11,0.0,0.0,0.0,1,0,0,1,0,0
North Dakota,2020-03-12,0.0,0.0,0.0,1,0,0,0,0,0
North Dakota,2020-03-17,0.0,0.0,0.0,3,0,0,3,0,0
North Dakota,2020-03-18,0.0,0.0,0.0,6,0,0,3,0,0
North Dakota,2020-03-19,0.0,0.0,0.0,18,0,0,12,0,0
North Dakota,2020-03-20,0.0,0.0,0.0,19,0,0,1,0,0
North Dakota,2020-03-21,0.0,0.0,0.0,28,0,0,9,0,0
North Dakota,2020-03-22,2016809.0,2511.85585658,-5313.21785209,28,0,0,28,0,0
North Dakota,2020-03-23,2016809.0,2511.85585658,-5313.217852089998,30,0,0,2,0,0
North Dakota,2020-03-24,2016809.0,2511.85585658,-5313.21785209,36,0,0,6,0,0
North Dakota,2020-03-25,2016809.0,2511.85585658,-5313.217852090001,45,0,0,9,0,0
North Dakota,2020-03-26,2016809.0,2511.8558565800004,-5313.217852089999,51,0,0,6,0,0
North Dakota,2020-03-27,2016809.0,2511.8558565799995,-5313.217852090001,68,0,1,17,0,1
North Dakota,2020-03-28,2016809.0,2511.8558565800004,-5313.217852090001,94,0,1,26,0,0
North Dakota,2020-03-29,2016809.0,2511.85585658,-5313.217852090001,98,0,1,4,0,0
North Dakota,2020-03-30,2016809.0,2511.85585658,-5313.21785209,109,0,2,11,0,1
North Dakota,2020-03-31,837202.0,1044.42676106,-2213.1939004500005,122,0,3,13,0,2
North Dakota,2020-04-01,951347.0,1189.7314930100001,-2518.9489920799992,142,0,3,20,0,0
North Dakota,2020-04-02,1041385.0,1189.7314930100001,-2518.9489920799997,159,0,3,17,0,0
North Dakota,2020-04-03,1041363.0,1187.8113003300002,-2519.64065532,173,0,3,14,0,0
North Dakota,2020-04-04,1041363.0,1187.81130033,-2519.64065532,186,0,3,13,0,0
North Dakota,2020-04-05,1155528.0,1330.17986911,-2821.5524467499995,207,0,3,21,0,0
North Dakota,2020-04-06,1155528.0,1330.1798691099998,-2821.5524467499995,225,0,3,18,0,0
North Dakota,2020-04-07,1193539.0,1376.29272273,-2925.07278105,237,0,4,12,0,1
North Dakota,2020-04-08,1231632.0,1423.27234814,-3024.029154229999,251,0,4,14,0,0
North Dakota,2020-04-09,1269709.0,1469.5367546300001,-3120.97768402,269,0,5,18,0,1
North Dakota,2020-04-10,1307790.0,1515.6450583499998,-3218.60985561,278,0,6,9,0,1
North Dakota,2020-04-11,1217752.0,1515.64505835,-3218.6098556100005,293,0,7,15,0,1
North Dakota,2020-04-12,1217752.0,1515.6450583500002,-3218.609855609999,308,0,7,15,0,0
North Dakota,2020-04-13,1217752.0,1515.6450583499995,-3218.609855609999,331,0,8,23,0,1
North Dakota,2020-04-14,1217752.0,1515.6450583499998,-3218.6098556099996,341,0,8,10,0,0
North Dakota,2020-04-15,1217752.0,1515.6450583499995,-3218.6098556099996,365,0,9,24,0,1
North Dakota,2020-04-16,1217752.0,1515.6450583499998,-3218.6098556099996,393,0,9,28,0,0
North Dakota,2020-04-17,1217752.0,1515.64505835,-3218.609855609999,393,0,9,0,0,0
North Dakota,2020-04-18,1217752.0,1515.6450583500002,-3218.6098556100005,528,0,9,135,0,0
North Dakota,2020-04-19,1255815.0,1563.5677009500005,-3316.8002399799993,585,0,9,57,0,0
North Dakota,2020-04-20,1255815.0,1563.5677009499996,-3316.8002399799993,627,0,9,42,0,0
North Dakota,2020-04-21,1255815.0,1563.5677009500002,-3316.8002399799993,644,0,13,17,0,4
North Dakota,2020-04-22,1293918.0,1611.1538462099998,-3416.459289959999,679,0,14,35,0,1
North Dakota,2020-04-24,1383956.0,1611.1538462099998,-3416.459289959999,709,0,15,709,0,15
North Dakota,2020-04-25,1383956.0,1611.1538462100002,-3416.4592899599993,748,0,15,39,0,0
North Dakota,2020-04-26,1422023.0,1659.9200814200003,-3514.0116708599985,803,0,16,55,0,1
North Dakota,2020-04-27,1460096.0,1706.37629924,-3611.6690959,867,0,17,64,0,1
